IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
47.243.107.148,8880,8880,false,HKG,Asia Pacific,Hong Kong,42,5.47
47.236.87.206,2052,2052,false,SIN,Asia Pacific,Singapore,35,5.47
47.91.28.67,8080,8080,false,NRT,Asia Pacific,Tokyo,72,5.46
8.219.40.37,2083,2083,true,SIN,Asia Pacific,Singapore,80,5.46
47.242.171.94,2086,2086,false,HKG,Asia Pacific,Hong Kong,52,5.46
8.219.191.40,2095,2095,false,SIN,Asia Pacific,Singapore,10,5.46
47.74.3.18,2087,2087,true,NRT,Asia Pacific,Tokyo,136,5.46
8.218.156.91,8080,8080,false,HKG,Asia Pacific,Hong Kong,45,5.46
8.210.146.108,2086,2086,false,HKG,Asia Pacific,Hong Kong,45,5.46
8.222.187.4,8880,8880,false,SIN,Asia Pacific,Singapore,11,5.45
47.236.93.176,2095,2095,false,SIN,Asia Pacific,Singapore,10,5.45
8.210.151.69,2096,2096,true,HKG,Asia Pacific,Hong Kong,44,5.45
47.236.93.176,2052,2052,false,SIN,Asia Pacific,Singapore,16,5.45
47.242.232.14,2096,2096,true,HKG,Asia Pacific,Hong Kong,53,5.45
8.219.51.211,80,80,false,SIN,Asia Pacific,Singapore,20,5.44
47.243.161.235,2053,2053,true,HKG,Asia Pacific,Hong Kong,110,5.44
8.222.212.172,8080,8080,false,SIN,Asia Pacific,Singapore,19,5.44
8.219.11.158,8080,8080,false,SIN,Asia Pacific,Singapore,9,5.44
8.219.67.133,8080,8080,false,SIN,Asia Pacific,Singapore,10,5.44
47.243.86.79,2096,2096,true,HKG,Asia Pacific,Hong Kong,61,5.44
47.242.17.250,2052,2052,false,HKG,Asia Pacific,Hong Kong,45,5.43
47.236.169.141,8080,8080,false,SIN,Asia Pacific,Singapore,6,5.43
47.91.16.214,80,80,false,NRT,Asia Pacific,Tokyo,89,5.43
8.219.220.88,2087,2087,true,SIN,Asia Pacific,Singapore,126,5.43
47.76.37.57,2086,2086,false,HKG,Asia Pacific,Hong Kong,39,5.43
8.222.193.65,2087,2087,true,SIN,Asia Pacific,Singapore,78,5.43
8.219.12.152,2087,2087,true,SIN,Asia Pacific,Singapore,33,5.43
47.242.17.250,2082,2082,false,HKG,Asia Pacific,Hong Kong,44,5.43
47.236.168.17,2052,2052,false,SIN,Asia Pacific,Singapore,13,5.43
8.219.42.72,2095,2095,false,SIN,Asia Pacific,Singapore,11,5.43
8.222.152.165,2082,2082,false,SIN,Asia Pacific,Singapore,12,5.43
8.222.249.98,2086,2086,false,SIN,Asia Pacific,Singapore,16,5.43
8.218.156.91,2095,2095,false,HKG,Asia Pacific,Hong Kong,38,5.42
47.243.173.187,2087,2087,true,HKG,Asia Pacific,Hong Kong,84,5.41
8.222.136.247,2052,2052,false,SIN,Asia Pacific,Singapore,36,5.41
47.243.42.219,2087,2087,true,HKG,Asia Pacific,Hong Kong,95,5.41
47.236.10.182,2087,2087,true,SIN,Asia Pacific,Singapore,62,5.41
8.218.181.189,2095,2095,false,HKG,Asia Pacific,Hong Kong,44,5.41
47.74.50.218,2083,2083,true,NRT,Asia Pacific,Tokyo,111,5.41
47.74.44.203,2053,2053,true,NRT,Asia Pacific,Tokyo,70,5.40
8.219.6.157,8880,8880,false,SIN,Asia Pacific,Singapore,38,5.39
47.91.31.231,2086,2086,false,NRT,Asia Pacific,Tokyo,73,5.39
47.243.173.187,2083,2083,true,HKG,Asia Pacific,Hong Kong,101,5.38
8.219.50.180,2052,2052,false,SIN,Asia Pacific,Singapore,7,5.38
8.219.200.145,2083,2083,true,SIN,Asia Pacific,Singapore,91,5.38
8.210.146.108,80,80,false,HKG,Asia Pacific,Hong Kong,74,5.38
8.222.214.13,8080,8080,false,SIN,Asia Pacific,Singapore,5,5.38
47.236.170.54,2086,2086,false,SIN,Asia Pacific,Singapore,12,5.38
8.219.5.10,2096,2096,true,SIN,Asia Pacific,Singapore,50,5.37
8.219.248.47,2095,2095,false,SIN,Asia Pacific,Singapore,35,5.37
8.210.21.65,2087,2087,true,HKG,Asia Pacific,Hong Kong,41,5.37
8.219.61.52,2086,2086,false,SIN,Asia Pacific,Singapore,5,5.37
8.210.3.24,2083,2083,true,HKG,Asia Pacific,Hong Kong,58,5.37
47.76.37.57,2095,2095,false,HKG,Asia Pacific,Hong Kong,35,5.36
8.219.86.200,2087,2087,true,SIN,Asia Pacific,Singapore,78,5.36
47.91.19.130,2082,2082,false,NRT,Asia Pacific,Tokyo,110,5.36
47.91.16.214,2096,2096,true,NRT,Asia Pacific,Tokyo,81,5.36
8.222.134.170,2082,2082,false,SIN,Asia Pacific,Singapore,4,5.36
8.219.220.88,80,80,false,SIN,Asia Pacific,Singapore,16,5.35
8.222.180.86,2086,2086,false,SIN,Asia Pacific,Singapore,4,5.35
8.217.147.230,2082,2082,false,HKG,Asia Pacific,Hong Kong,39,5.35
8.218.149.193,2052,2052,false,HKG,Asia Pacific,Hong Kong,34,5.35
8.219.235.164,2095,2095,false,SIN,Asia Pacific,Singapore,16,5.35
47.236.169.164,2095,2095,false,SIN,Asia Pacific,Singapore,36,5.35
8.219.114.201,2095,2095,false,SIN,Asia Pacific,Singapore,11,5.34
8.222.174.108,8080,8080,false,SIN,Asia Pacific,Singapore,18,5.34
8.222.197.251,2082,2082,false,SIN,Asia Pacific,Singapore,13,5.34
47.236.144.48,2087,2087,true,SIN,Asia Pacific,Singapore,128,5.34
8.219.61.52,2052,2052,false,SIN,Asia Pacific,Singapore,8,5.34
8.222.254.91,8880,8880,false,SIN,Asia Pacific,Singapore,16,5.33
8.219.247.203,80,80,false,SIN,Asia Pacific,Singapore,8,5.33
47.236.121.7,2083,2083,true,SIN,Asia Pacific,Singapore,96,5.33
8.222.138.164,2083,2083,true,SIN,Asia Pacific,Singapore,91,5.33
8.218.174.118,80,80,false,HKG,Asia Pacific,Hong Kong,39,5.33
47.76.94.15,80,80,false,HKG,Asia Pacific,Hong Kong,45,5.33
47.243.203.119,2087,2087,true,HKG,Asia Pacific,Hong Kong,68,5.32
8.222.244.123,2086,2086,false,SIN,Asia Pacific,Singapore,4,5.32
8.218.143.10,2082,2082,false,HKG,Asia Pacific,Hong Kong,44,5.32
8.210.9.129,2052,2052,false,HKG,Asia Pacific,Hong Kong,39,5.32
8.219.193.22,80,80,false,SIN,Asia Pacific,Singapore,21,5.31
8.210.101.157,2086,2086,false,HKG,Asia Pacific,Hong Kong,45,5.31
47.242.176.237,2086,2086,false,HKG,Asia Pacific,Hong Kong,38,5.31
8.218.8.142,8880,8880,false,HKG,Asia Pacific,Hong Kong,55,5.31
47.236.117.48,2082,2082,false,SIN,Asia Pacific,Singapore,38,5.31
8.222.253.235,2053,2053,true,SIN,Asia Pacific,Singapore,88,5.31
47.243.42.219,2082,2082,false,HKG,Asia Pacific,Hong Kong,42,5.31
47.74.44.153,2095,2095,false,HKG,Asia Pacific,Hong Kong,162,5.30
8.218.146.204,2053,2053,true,HKG,Asia Pacific,Hong Kong,97,5.30
47.76.146.1,8880,8880,false,HKG,Asia Pacific,Hong Kong,56,5.30
47.91.28.67,2052,2052,false,NRT,Asia Pacific,Tokyo,77,5.30
8.222.134.170,8080,8080,false,SIN,Asia Pacific,Singapore,10,5.30
8.219.199.220,2053,2053,true,SIN,Asia Pacific,Singapore,95,5.30
47.243.162.49,2086,2086,false,HKG,Asia Pacific,Hong Kong,39,5.30
47.91.16.214,2053,2053,true,NRT,Asia Pacific,Tokyo,96,5.29
47.242.232.14,2087,2087,true,HKG,Asia Pacific,Hong Kong,105,5.29
8.222.167.147,8880,8880,false,SIN,Asia Pacific,Singapore,11,5.29
8.219.238.145,2053,2053,true,SIN,Asia Pacific,Singapore,116,5.29
47.245.114.163,2096,2096,true,SIN,Asia Pacific,Singapore,48,5.28
47.236.83.239,2096,2096,true,SIN,Asia Pacific,Singapore,81,5.28
47.236.83.239,8443,8443,true,SIN,Asia Pacific,Singapore,72,5.28
47.245.84.124,80,80,false,SIN,Asia Pacific,Singapore,9,5.28
8.222.209.223,2082,2082,false,SIN,Asia Pacific,Singapore,11,5.28
47.236.254.120,2096,2096,true,SIN,Asia Pacific,Singapore,59,5.28
47.243.86.79,2086,2086,false,HKG,Asia Pacific,Hong Kong,38,5.28
8.219.199.220,2087,2087,true,SIN,Asia Pacific,Singapore,130,5.27
8.222.183.242,2053,2053,true,SIN,Asia Pacific,Singapore,71,5.27
47.243.162.49,8880,8880,false,HKG,Asia Pacific,Hong Kong,41,5.27
8.222.197.251,2086,2086,false,SIN,Asia Pacific,Singapore,3,5.27
8.219.98.13,2053,2053,true,SIN,Asia Pacific,Singapore,103,5.27
8.222.221.86,8080,8080,false,SIN,Asia Pacific,Singapore,10,5.27
8.222.212.172,2052,2052,false,SIN,Asia Pacific,Singapore,10,5.26
47.236.254.120,2053,2053,true,SIN,Asia Pacific,Singapore,73,5.26
8.222.150.197,2052,2052,false,SIN,Asia Pacific,Singapore,9,5.26
47.74.37.50,2095,2095,false,NRT,Asia Pacific,Tokyo,69,5.26
8.217.251.62,8880,8880,false,HKG,Asia Pacific,Hong Kong,45,5.26
8.219.196.117,8080,8080,false,SIN,Asia Pacific,Singapore,16,5.26
8.222.197.251,8880,8880,false,SIN,Asia Pacific,Singapore,8,5.25
8.222.152.165,2096,2096,true,SIN,Asia Pacific,Singapore,46,5.25
8.218.122.55,2086,2086,false,HKG,Asia Pacific,Hong Kong,42,5.25
8.218.149.193,2053,2053,true,HKG,Asia Pacific,Hong Kong,60,5.25
47.74.36.223,2086,2086,false,NRT,Asia Pacific,Tokyo,73,5.25
47.236.10.100,2083,2083,true,SIN,Asia Pacific,Singapore,67,5.24
8.210.117.18,2052,2052,false,HKG,Asia Pacific,Hong Kong,41,5.24
8.218.127.249,2096,2096,true,HKG,Asia Pacific,Hong Kong,74,5.24
47.245.84.124,8080,8080,false,SIN,Asia Pacific,Singapore,8,5.24
47.91.16.214,2096,2096,true,NRT,Asia Pacific,Tokyo,72,5.24
47.236.117.48,8443,8443,true,SIN,Asia Pacific,Singapore,54,5.23
8.222.222.64,80,80,false,SIN,Asia Pacific,Singapore,12,5.23
47.236.168.17,2086,2086,false,SIN,Asia Pacific,Singapore,12,5.23
47.236.10.182,8443,8443,true,SIN,Asia Pacific,Singapore,78,5.23
47.242.232.14,2095,2095,false,HKG,Asia Pacific,Hong Kong,40,5.23
8.219.142.229,2095,2095,false,SIN,Asia Pacific,Singapore,14,5.23
47.74.25.14,8443,8443,true,NRT,Asia Pacific,Tokyo,254,5.23
8.222.252.150,2095,2095,false,SIN,Asia Pacific,Singapore,43,5.23
8.218.204.128,2053,2053,true,HKG,Asia Pacific,Hong Kong,79,5.23
8.219.202.130,2087,2087,true,SIN,Asia Pacific,Singapore,89,5.23
8.219.198.139,2086,2086,false,SIN,Asia Pacific,Singapore,9,5.23
8.218.122.55,2052,2052,false,HKG,Asia Pacific,Hong Kong,40,5.23
8.210.3.24,2053,2053,true,HKG,Asia Pacific,Hong Kong,46,5.22
8.219.175.127,2082,2082,false,SIN,Asia Pacific,Singapore,18,5.22
8.219.5.10,2052,2052,false,SIN,Asia Pacific,Singapore,6,5.22
8.210.146.108,8443,8443,true,HKG,Asia Pacific,Hong Kong,45,5.21
47.243.27.217,8080,8080,false,HKG,Asia Pacific,Hong Kong,39,5.21
47.243.70.197,2086,2086,false,HKG,Asia Pacific,Hong Kong,38,5.21
8.219.50.180,2095,2095,false,SIN,Asia Pacific,Singapore,14,5.21
47.236.97.90,2096,2096,true,SIN,Asia Pacific,Singapore,75,5.21
8.219.213.112,2087,2087,true,SIN,Asia Pacific,Singapore,101,5.21
8.210.3.24,8443,8443,true,HKG,Asia Pacific,Hong Kong,73,5.20
8.222.180.86,2086,2086,false,SIN,Asia Pacific,Singapore,15,5.20
8.210.9.129,8443,8443,true,HKG,Asia Pacific,Hong Kong,89,5.20
47.74.25.14,2095,2095,false,NRT,Asia Pacific,Tokyo,73,5.20
8.219.201.8,8080,8080,false,SIN,Asia Pacific,Singapore,12,5.20
47.236.116.26,443,443,true,SIN,Asia Pacific,Singapore,66,5.19
8.219.124.227,8080,8080,false,SIN,Asia Pacific,Singapore,16,5.19
8.219.86.200,2096,2096,true,SIN,Asia Pacific,Singapore,67,5.19
47.243.183.127,80,80,false,HKG,Asia Pacific,Hong Kong,48,5.19
8.222.237.131,2096,2096,true,SIN,Asia Pacific,Singapore,79,5.18
47.236.75.113,2053,2053,true,SIN,Asia Pacific,Singapore,49,5.18
8.219.58.64,80,80,false,SIN,Asia Pacific,Singapore,18,5.18
8.219.199.220,2096,2096,true,SIN,Asia Pacific,Singapore,84,5.17
8.210.117.18,2086,2086,false,HKG,Asia Pacific,Hong Kong,40,5.17
47.91.31.231,2096,2096,true,NRT,Asia Pacific,Tokyo,76,5.17
8.222.213.221,2052,2052,false,SIN,Asia Pacific,Singapore,12,5.17
8.219.175.127,2083,2083,true,SIN,Asia Pacific,Singapore,86,5.17
47.74.3.18,2082,2082,false,NRT,Asia Pacific,Tokyo,75,5.16
47.242.155.183,8880,8880,false,HKG,Asia Pacific,Hong Kong,42,5.16
8.219.228.193,2053,2053,true,SIN,Asia Pacific,Singapore,78,5.16
47.236.121.23,8880,8880,false,SIN,Asia Pacific,Singapore,25,5.16
8.219.201.8,2087,2087,true,SIN,Asia Pacific,Singapore,90,5.15
47.236.117.48,2053,2053,true,SIN,Asia Pacific,Singapore,69,5.15
8.210.146.108,2082,2082,false,HKG,Asia Pacific,Hong Kong,37,5.15
8.210.39.96,2086,2086,false,HKG,Asia Pacific,Hong Kong,48,5.15
8.219.61.52,80,80,false,SIN,Asia Pacific,Singapore,5,5.15
8.210.192.93,2095,2095,false,HKG,Asia Pacific,Hong Kong,40,5.15
8.222.214.13,2087,2087,true,SIN,Asia Pacific,Singapore,115,5.15
8.218.207.169,2086,2086,false,HKG,Asia Pacific,Hong Kong,49,5.15
8.222.222.64,2083,2083,true,SIN,Asia Pacific,Singapore,89,5.14
8.210.192.93,8080,8080,false,HKG,Asia Pacific,Hong Kong,62,5.14
8.219.170.180,2087,2087,true,SIN,Asia Pacific,Singapore,74,5.14
47.242.171.94,8880,8880,false,HKG,Asia Pacific,Hong Kong,48,5.13
8.219.201.245,80,80,false,SIN,Asia Pacific,Singapore,28,5.13
8.210.119.11,2083,2083,true,HKG,Asia Pacific,Hong Kong,50,5.13
47.245.86.230,8080,8080,false,SIN,Asia Pacific,Singapore,5,5.12
8.218.201.73,8880,8880,false,HKG,Asia Pacific,Hong Kong,39,5.12
8.222.222.64,2052,2052,false,SIN,Asia Pacific,Singapore,7,5.12
8.219.84.214,2095,2095,false,SIN,Asia Pacific,Singapore,12,5.12
8.222.222.64,443,443,true,SIN,Asia Pacific,Singapore,54,5.12
8.219.247.203,8080,8080,false,SIN,Asia Pacific,Singapore,12,5.11
8.219.61.52,2087,2087,true,SIN,Asia Pacific,Singapore,32,5.11
47.236.7.106,2086,2086,false,SIN,Asia Pacific,Singapore,20,5.11
47.236.10.182,2083,2083,true,SIN,Asia Pacific,Singapore,65,5.11
47.236.97.90,8080,8080,false,SIN,Asia Pacific,Singapore,15,5.11
47.242.202.230,2086,2086,false,HKG,Asia Pacific,Hong Kong,42,5.11
8.219.103.65,2083,2083,true,SIN,Asia Pacific,Singapore,131,5.10
47.74.34.47,2053,2053,true,NRT,Asia Pacific,Tokyo,76,5.10
47.242.232.14,2082,2082,false,HKG,Asia Pacific,Hong Kong,37,5.10
47.236.11.84,8443,8443,true,SIN,Asia Pacific,Singapore,73,5.10
8.219.206.180,8880,8880,false,SIN,Asia Pacific,Singapore,15,5.10
47.245.115.6,2053,2053,true,SIN,Asia Pacific,Singapore,24,5.09
8.218.146.204,80,80,false,HKG,Asia Pacific,Hong Kong,49,5.09
8.219.235.164,2053,2053,true,SIN,Asia Pacific,Singapore,135,5.09
47.91.29.170,2083,2083,true,NRT,Asia Pacific,Tokyo,98,5.09
8.219.6.157,2087,2087,true,SIN,Asia Pacific,Singapore,80,5.09
47.242.232.14,2087,2087,true,HKG,Asia Pacific,Hong Kong,45,5.09
8.218.149.193,2096,2096,true,HKG,Asia Pacific,Hong Kong,76,5.08
8.219.161.129,2053,2053,true,SIN,Asia Pacific,Singapore,96,5.08
8.219.40.255,2087,2087,true,SIN,Asia Pacific,Singapore,73,5.08
47.74.45.143,2053,2053,true,NRT,Asia Pacific,Tokyo,71,5.08
8.219.193.22,443,443,true,SIN,Asia Pacific,Singapore,95,5.08
8.222.183.242,2087,2087,true,SIN,Asia Pacific,Singapore,79,5.08
47.76.49.246,2083,2083,true,HKG,Asia Pacific,Hong Kong,48,5.08
47.91.28.67,2053,2053,true,NRT,Asia Pacific,Tokyo,88,5.07
8.219.170.223,2087,2087,true,SIN,Asia Pacific,Singapore,63,5.07
8.210.156.6,443,443,true,HKG,Asia Pacific,Hong Kong,42,5.07
47.91.28.67,8443,8443,true,NRT,Asia Pacific,Tokyo,89,5.07
8.219.77.222,8443,8443,true,SIN,Asia Pacific,Singapore,80,5.06
8.222.152.165,2082,2082,false,SIN,Asia Pacific,Singapore,18,5.06
8.219.100.168,8443,8443,true,SIN,Asia Pacific,Singapore,49,5.06
8.222.140.87,443,443,true,SIN,Asia Pacific,Singapore,62,5.06
47.243.86.79,80,80,false,HKG,Asia Pacific,Hong Kong,41,5.06
8.210.192.93,2083,2083,true,HKG,Asia Pacific,Hong Kong,41,5.05
8.222.253.235,2086,2086,false,SIN,Asia Pacific,Singapore,3,5.05
8.218.85.128,80,80,false,HKG,Asia Pacific,Hong Kong,41,5.05
47.236.125.62,8080,8080,false,NRT,Asia Pacific,Tokyo,90,5.05
8.218.174.118,8080,8080,false,HKG,Asia Pacific,Hong Kong,40,5.05
47.74.43.95,2087,2087,true,NRT,Asia Pacific,Tokyo,74,5.05
47.236.253.41,2096,2096,true,SIN,Asia Pacific,Singapore,32,5.05
8.219.201.174,2052,2052,false,SIN,Asia Pacific,Singapore,21,5.04
8.219.73.21,2052,2052,false,SIN,Asia Pacific,Singapore,17,5.04
8.210.117.18,2082,2082,false,HKG,Asia Pacific,Hong Kong,38,5.04
8.219.86.200,8080,8080,false,SIN,Asia Pacific,Singapore,19,5.04
8.218.85.128,443,443,true,HKG,Asia Pacific,Hong Kong,109,5.03
8.219.51.211,2082,2082,false,SIN,Asia Pacific,Singapore,8,5.03
47.245.126.151,2082,2082,false,SIN,Asia Pacific,Singapore,29,5.03
47.243.162.49,2052,2052,false,HKG,Asia Pacific,Hong Kong,47,5.03
8.222.254.91,80,80,false,SIN,Asia Pacific,Singapore,11,5.02
8.210.9.129,2082,2082,false,HKG,Asia Pacific,Hong Kong,58,5.02
8.222.214.231,2096,2096,true,SIN,Asia Pacific,Singapore,90,5.02
8.222.202.163,8443,8443,true,SIN,Asia Pacific,Singapore,74,5.02
8.222.224.17,2083,2083,true,SIN,Asia Pacific,Singapore,131,5.02
8.222.137.192,8080,8080,false,SIN,Asia Pacific,Singapore,11,5.02
47.74.45.143,2083,2083,true,NRT,Asia Pacific,Tokyo,69,5.01
47.243.27.217,80,80,false,HKG,Asia Pacific,Hong Kong,45,5.01
8.219.140.229,443,443,true,SIN,Asia Pacific,Singapore,94,5.01
47.74.36.223,2082,2082,false,NRT,Asia Pacific,Tokyo,72,5.00
8.219.61.52,2096,2096,true,SIN,Asia Pacific,Singapore,38,5.00
47.236.144.208,8443,8443,true,SIN,Asia Pacific,Singapore,62,5.00
47.245.105.224,8443,8443,true,SIN,Asia Pacific,Singapore,32,5.00
8.210.107.246,8443,8443,true,HKG,Asia Pacific,Hong Kong,113,5.00
47.74.42.84,80,80,false,NRT,Asia Pacific,Tokyo,71,5.00
8.219.228.157,2086,2086,false,SIN,Asia Pacific,Singapore,9,5.00
47.243.107.148,2083,2083,true,HKG,Asia Pacific,Hong Kong,80,5.00
47.236.7.106,2053,2053,true,SIN,Asia Pacific,Singapore,84,4.99
47.245.108.213,8080,8080,false,SIN,Asia Pacific,Singapore,6,4.99
47.236.125.62,80,80,false,NRT,Asia Pacific,Tokyo,84,4.99
8.222.197.251,8880,8880,false,SIN,Asia Pacific,Singapore,4,4.99
47.74.37.50,2083,2083,true,NRT,Asia Pacific,Tokyo,71,4.99
8.210.119.11,8880,8880,false,HKG,Asia Pacific,Hong Kong,45,4.99
8.219.101.72,8880,8880,false,SIN,Asia Pacific,Singapore,8,4.99
8.210.156.6,443,443,true,HKG,Asia Pacific,Hong Kong,45,4.99
47.243.42.219,8443,8443,true,HKG,Asia Pacific,Hong Kong,55,4.98
8.219.159.232,8880,8880,false,SIN,Asia Pacific,Singapore,22,4.98
47.74.44.153,2052,2052,false,HKG,Asia Pacific,Hong Kong,147,4.98
8.222.138.164,8080,8080,false,SIN,Asia Pacific,Singapore,6,4.98
8.218.105.223,2096,2096,true,HKG,Asia Pacific,Hong Kong,41,4.98
47.242.234.127,80,80,false,HKG,Asia Pacific,Hong Kong,49,4.98
8.222.214.13,8880,8880,false,SIN,Asia Pacific,Singapore,4,4.98
8.222.210.182,2096,2096,true,SIN,Asia Pacific,Singapore,75,4.98
47.91.28.67,2053,2053,true,NRT,Asia Pacific,Tokyo,81,4.97
47.91.19.59,2053,2053,true,NRT,Asia Pacific,Tokyo,121,4.97
8.222.212.172,2053,2053,true,SIN,Asia Pacific,Singapore,80,4.97
8.222.180.86,2095,2095,false,SIN,Asia Pacific,Singapore,13,4.97
8.219.60.54,8880,8880,false,SIN,Asia Pacific,Singapore,5,4.97
8.219.58.64,2082,2082,false,SIN,Asia Pacific,Singapore,9,4.97
47.245.84.124,8880,8880,false,SIN,Asia Pacific,Singapore,31,4.96
47.245.115.6,80,80,false,SIN,Asia Pacific,Singapore,14,4.96
47.76.146.1,2096,2096,true,HKG,Asia Pacific,Hong Kong,73,4.96
8.218.181.189,2082,2082,false,HKG,Asia Pacific,Hong Kong,42,4.96
47.74.25.14,2086,2086,false,NRT,Asia Pacific,Tokyo,79,4.96
47.91.19.59,2083,2083,true,NRT,Asia Pacific,Tokyo,96,4.96
8.210.66.190,2053,2053,true,HKG,Asia Pacific,Hong Kong,56,4.96
47.91.19.59,2096,2096,true,NRT,Asia Pacific,Tokyo,100,4.95
8.219.4.122,2096,2096,true,SIN,Asia Pacific,Singapore,75,4.95
8.219.206.180,2052,2052,false,SIN,Asia Pacific,Singapore,13,4.95
47.242.174.27,2052,2052,false,HKG,Asia Pacific,Hong Kong,40,4.94
8.222.152.165,2053,2053,true,SIN,Asia Pacific,Singapore,49,4.94
8.218.181.189,2095,2095,false,HKG,Asia Pacific,Hong Kong,45,4.94
8.222.254.91,2082,2082,false,SIN,Asia Pacific,Singapore,23,4.94
8.210.107.246,80,80,false,HKG,Asia Pacific,Hong Kong,43,4.93
47.242.17.250,8880,8880,false,HKG,Asia Pacific,Hong Kong,50,4.93
47.242.171.94,2082,2082,false,HKG,Asia Pacific,Hong Kong,86,4.93
8.222.214.13,8880,8880,false,SIN,Asia Pacific,Singapore,40,4.93
8.217.251.62,2086,2086,false,HKG,Asia Pacific,Hong Kong,73,4.92
8.219.73.188,2053,2053,true,SIN,Asia Pacific,Singapore,127,4.92
8.219.206.180,2096,2096,true,SIN,Asia Pacific,Singapore,50,4.91
47.242.234.127,2087,2087,true,HKG,Asia Pacific,Hong Kong,67,4.91
8.219.84.214,80,80,false,SIN,Asia Pacific,Singapore,7,4.91
8.219.222.98,2096,2096,true,SIN,Asia Pacific,Singapore,134,4.91
8.219.196.117,2096,2096,true,SIN,Asia Pacific,Singapore,100,4.91
8.222.254.91,80,80,false,SIN,Asia Pacific,Singapore,18,4.90
8.219.139.13,2087,2087,true,SIN,Asia Pacific,Singapore,101,4.90
8.219.142.229,2087,2087,true,SIN,Asia Pacific,Singapore,84,4.90
8.210.146.108,80,80,false,HKG,Asia Pacific,Hong Kong,41,4.90
8.219.197.111,2082,2082,false,SIN,Asia Pacific,Singapore,11,4.90
8.222.221.90,2053,2053,true,SIN,Asia Pacific,Singapore,88,4.90
47.243.70.197,8880,8880,false,HKG,Asia Pacific,Hong Kong,46,4.89
47.91.16.214,8443,8443,true,NRT,Asia Pacific,Tokyo,92,4.89
8.210.151.69,8443,8443,true,HKG,Asia Pacific,Hong Kong,61,4.89
8.219.61.52,8443,8443,true,SIN,Asia Pacific,Singapore,70,4.89
8.219.5.10,2086,2086,false,SIN,Asia Pacific,Singapore,2,4.89
8.219.161.129,2083,2083,true,SIN,Asia Pacific,Singapore,82,4.89
8.222.213.221,2095,2095,false,SIN,Asia Pacific,Singapore,5,4.89
47.243.70.197,2095,2095,false,HKG,Asia Pacific,Hong Kong,45,4.88
8.219.201.174,80,80,false,SIN,Asia Pacific,Singapore,11,4.88
8.219.245.187,8080,8080,false,SIN,Asia Pacific,Singapore,6,4.88
47.243.161.235,2087,2087,true,HKG,Asia Pacific,Hong Kong,64,4.88
8.218.211.17,2052,2052,false,HKG,Asia Pacific,Hong Kong,42,4.88
47.74.3.18,2086,2086,false,NRT,Asia Pacific,Tokyo,71,4.88
47.245.115.6,2095,2095,false,SIN,Asia Pacific,Singapore,37,4.88
8.222.222.64,2096,2096,true,SIN,Asia Pacific,Singapore,123,4.88
47.242.155.183,2095,2095,false,HKG,Asia Pacific,Hong Kong,38,4.88
47.76.49.246,8080,8080,false,HKG,Asia Pacific,Hong Kong,34,4.87
8.222.222.64,2052,2052,false,SIN,Asia Pacific,Singapore,8,4.87
8.219.103.126,2052,2052,false,SIN,Asia Pacific,Singapore,7,4.87
8.210.156.6,8080,8080,false,HKG,Asia Pacific,Hong Kong,47,4.87
47.74.25.14,2052,2052,false,NRT,Asia Pacific,Tokyo,116,4.87
47.242.54.157,8880,8880,false,HKG,Asia Pacific,Hong Kong,42,4.86
8.210.174.156,2053,2053,true,HKG,Asia Pacific,Hong Kong,44,4.86
8.219.153.237,2087,2087,true,NRT,Asia Pacific,Tokyo,150,4.85
8.222.128.131,2083,2083,true,SIN,Asia Pacific,Singapore,63,4.85
47.245.93.74,443,443,true,SIN,Asia Pacific,Singapore,35,4.85
8.219.151.193,8880,8880,false,SIN,Asia Pacific,Singapore,12,4.85
8.210.55.134,2087,2087,true,HKG,Asia Pacific,Hong Kong,55,4.85
8.219.50.180,2082,2082,false,SIN,Asia Pacific,Singapore,17,4.84
8.219.99.169,80,80,false,SIN,Asia Pacific,Singapore,9,4.84
8.219.198.139,2095,2095,false,SIN,Asia Pacific,Singapore,16,4.84
47.91.28.67,2087,2087,true,NRT,Asia Pacific,Tokyo,91,4.84
47.242.155.183,2082,2082,false,HKG,Asia Pacific,Hong Kong,68,4.84
47.245.84.124,2083,2083,true,SIN,Asia Pacific,Singapore,15,4.84
8.219.159.232,2086,2086,false,SIN,Asia Pacific,Singapore,9,4.84
47.236.121.7,80,80,false,SIN,Asia Pacific,Singapore,7,4.84
8.219.237.250,2053,2053,true,SIN,Asia Pacific,Singapore,79,4.83
47.237.8.82,2083,2083,true,SIN,Asia Pacific,Singapore,44,4.83
8.210.117.18,80,80,false,HKG,Asia Pacific,Hong Kong,47,4.83
47.74.3.18,8080,8080,false,NRT,Asia Pacific,Tokyo,72,4.83
8.219.199.220,2086,2086,false,SIN,Asia Pacific,Singapore,23,4.83
47.236.254.120,8880,8880,false,SIN,Asia Pacific,Singapore,10,4.83
8.218.158.94,8443,8443,true,HKG,Asia Pacific,Hong Kong,66,4.82
8.218.207.169,2095,2095,false,HKG,Asia Pacific,Hong Kong,52,4.82
47.243.183.127,8080,8080,false,HKG,Asia Pacific,Hong Kong,58,4.82
47.236.104.98,8443,8443,true,SIN,Asia Pacific,Singapore,40,4.82
47.236.104.98,2096,2096,true,SIN,Asia Pacific,Singapore,69,4.82
